id,response_id,question_id,question_type,answer_data,answered_at,time_spent_seconds,created_at,updated_at
cb0c8c33-b098-4f2e-8efc-507e99996acd,9a832a05-0c8f-436b-98e8-a1416c28556f,0808b8bc-b3a9-489a-bd8e-4a143ec0567f,linear_scale,"{""value"": 4}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
3973d454-a6aa-4513-92a6-dcf5ed5a2d86,9a832a05-0c8f-436b-98e8-a1416c28556f,007db0ac-0107-42b0-98f8-2a5d18aa66fc,multi_choice,"{""selected"": ""I couldn't complete some tasks despite trying""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
d1e092e6-2d84-41a1-b58e-bad06dfdbe1c,9a832a05-0c8f-436b-98e8-a1416c28556f,3e6f1deb-c1d7-4980-90aa-2d3aaf6522dd,linear_scale,"{""value"": 4}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5cf043e3-6786-47e7-a97e-2b4c6bdbbc2f,9a832a05-0c8f-436b-98e8-a1416c28556f,a0109a3f-e8a7-4ddd-b146-73bd342a4b08,multi_choice,"{""selected"": ""Not very confident \u2013 I\u2019d struggle to use this website""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
a5156c91-8980-4ff8-af50-4531881b265b,9a832a05-0c8f-436b-98e8-a1416c28556f,6c0f292d-b924-4db4-a6c2-75c4b09758a7,multi_choice,"{""selected"": ""I could access and understand some information but I was unable to reach essential information needed to make a decision""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
02c2f665-948d-4543-9151-a7c4d464ced0,9a832a05-0c8f-436b-98e8-a1416c28556f,5ddbde96-2209-492b-ba5c-f3f2e58682a5,linear_scale,"{""value"": 5}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
f57379c9-c51c-42cf-9351-7328eb64a74a,9a832a05-0c8f-436b-98e8-a1416c28556f,4fc55206-ca9e-4dc8-b7a3-fb7a44b36f3b,linear_scale,"{""value"": 1}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
dea0a64e-b155-4e23-a651-d175927f0082,9a832a05-0c8f-436b-98e8-a1416c28556f,772cf004-2752-4827-9557-f4e94aebf3bc,free_text,"{""text"": ""The desired course was easy to find, because it was in alphabetical order.""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
489ad1af-22f4-4fa2-be70-66e95784f2ae,9a832a05-0c8f-436b-98e8-a1416c28556f,b4f6b2aa-a351-464a-b0ec-3579fd33cf84,linear_scale,"{""value"": 1}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5ccb6690-23d1-47c7-8633-64687f938cb2,9a832a05-0c8f-436b-98e8-a1416c28556f,263a5214-d1dc-4c5b-adf6-c955f4dbe81e,free_text,"{""text"": ""I was unable to finish the enrollment process completely because a page didn't load properly""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
190bccf6-7b4a-43b1-a82c-945a5eff8c72,9a832a05-0c8f-436b-98e8-a1416c28556f,ebb84aa5-d7be-4ae9-9424-6a6cc8960323,linear_scale,"{""value"": 1}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
7dd4e6c8-4fe8-4dbc-b515-db1ccfc71f32,9a832a05-0c8f-436b-98e8-a1416c28556f,691291dc-43fa-4bc0-91e9-9204b50225e0,linear_scale,"{""value"": 1}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
0020d206-68ee-4a36-b2bd-4d40dba10c1c,9a832a05-0c8f-436b-98e8-a1416c28556f,92405d1e-227a-4f19-8820-578c55bc24cb,linear_scale,"{""value"": 1}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
02789034-005a-45aa-a9a3-0a1b1887a050,9a832a05-0c8f-436b-98e8-a1416c28556f,d905057f-ba29-466c-a587-35f312904f2b,checkbox,"{""selected"": [""Clear""]}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
a1b5c625-1b4f-42be-aace-41dae797b899,9a832a05-0c8f-436b-98e8-a1416c28556f,d6338a09-d31f-4c63-ae41-57d724bb9356,free_text,"{""text"": ""The homepage was good, it showed how to take the path to study and enrol""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
7c95aaf0-fc33-4be7-b65d-bf071b951199,9a832a05-0c8f-436b-98e8-a1416c28556f,8a3ccd77-c886-4c31-b930-6840a3ad89f0,multi_choice,"{""selected"": ""Exceeded my expectations \u2014 it was smoother and easier than I expected""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
a885f67b-18f4-4048-96b0-4c968df0f52e,9a832a05-0c8f-436b-98e8-a1416c28556f,7717fc7b-96c2-491e-a480-e30ec72afd34,multi_choice,"{""selected"": ""Yes \u2013 but I still needed to read the descriptions""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
52a068b8-8950-4222-b951-481271c5c0e1,9a832a05-0c8f-436b-98e8-a1416c28556f,9d1ba8db-9715-418a-871e-8130895e3c0e,free_text,"{""text"": ""Fewer product names to choose from""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
b673d8a7-35c2-4bae-b19a-5e4f6bf46648,9a832a05-0c8f-436b-98e8-a1416c28556f,5b873210-a5a4-41de-81d8-5cbec5a78816,free_text,"{""text"": ""The best thing was the small layout which made it easy to view all the details, at a glance.""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
bd2e81a7-a63e-4515-8919-dae2d1112dcf,9a832a05-0c8f-436b-98e8-a1416c28556f,b5c7e6a5-d8f3-43be-99d6-4bd3167702cc,free_text,"{""text"": ""It was most frustrating when the webpage would not load fully, and I was left with only a background, I think stress played a factor, because at this time I could not think to refresh, even though I should have""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
4fab57cb-3b16-4cce-8ea0-c9bc6645309d,9a832a05-0c8f-436b-98e8-a1416c28556f,6bd164f6-b7d5-436f-8094-14013edb2870,free_text,"{""text"": ""One issue was as someone from a foreign area to Gatton, I could not picture myself moving to Gatton to study, because it seemed like a very isolated place.\nI had issues on my own end with loading time, this could have been due to my connection.\nI had an enrollment page not load fully.""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
bc1c0d5f-e4ef-4f96-8158-f0ec6163b883,9a832a05-0c8f-436b-98e8-a1416c28556f,7352e47d-a7d6-4b7c-8906-bbe93de96875,checkbox,"{""selected"": [""Better colour contrast""]}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
8e63feea-d555-495e-b6ba-33d57c0ae90d,9a832a05-0c8f-436b-98e8-a1416c28556f,8735c77d-1313-4c17-97a7-a8016aab3194,free_text,"{""text"": ""I would add a subject selection option, before enrolling""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
b2653f10-9c9f-478f-818e-ca03e1c7bebd,9a832a05-0c8f-436b-98e8-a1416c28556f,0c9b1a42-2180-4dea-a54c-aeca72abb341,free_text,"{""text"": ""The key things I wanted to know about was the way the course was taught and if it lead to practical application.""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
e0a3735c-0ea7-4978-b530-f6745f10d482,9a832a05-0c8f-436b-98e8-a1416c28556f,35e64dd5-d4b7-487d-8b15-912bc43bdf97,multi_choice,"{""selected"": ""Feeling confident the courses and programs are official and trustworthy""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
1b6c9644-0f09-43fd-8677-3a545a6b11ca,9a832a05-0c8f-436b-98e8-a1416c28556f,72dadf37-a8a0-4d3c-af11-88871e2ea778,checkbox,"{""selected"": [""Understanding entry requirements"", ""Finding clear contact details or someone to talk to for help"", ""Checking if specific providers or services are covered in my area"", ""Understanding the total cost"", ""Feeling confident the courses and programs are official and trustworthy""]}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
a93953e5-144c-4334-a8f9-ced8a79c6898,9a832a05-0c8f-436b-98e8-a1416c28556f,8e8ca633-7638-422f-8118-ce5bd93af7da,free_text,"{""text"": ""Yes, I had trouble with studying accounting at Tafe, because there were too many worksheets to keep track of.""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
9f7f5450-85ec-4755-9fbc-03b1512a6127,9a832a05-0c8f-436b-98e8-a1416c28556f,d59e130e-ec20-45cc-93a6-cfa677ab5277,multi_choice,"{""selected"": ""Bing search""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 13:19:15.543353+00:00
e9643c75-af11-4386-976c-221779c2bb68,9a832a05-0c8f-436b-98e8-a1416c28556f,2bedaf50-5856-4ed1-aaa9-a819849a7277,free_text,"{""text"": ""It was useful, it would have been better if it had a link to course information""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5bc8adff-c736-4137-b2fe-430082494442,9a832a05-0c8f-436b-98e8-a1416c28556f,283ce863-be25-4fc1-8805-92c97a4b2405,free_text,"{""text"": ""Once logged in to the portal it was quite intuitive to navigate the website, I would use it if I was studying at university.""}",2026-02-22 14:54:42+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
a4af6f3e-e506-444f-ba2e-f7b3cbd76e77,a280c3de-0f38-4ebb-a643-21f33d01d9a6,f8651e54-9484-4723-adff-7f8bbb5b8af7,checkbox,"{""selected"": [""Not applicable""]}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
fb088bcd-7c0e-4646-aaf3-b836b4be5e86,a280c3de-0f38-4ebb-a643-21f33d01d9a6,e610dc72-86cb-4f69-b5ab-603c2321e1d7,checkbox,"{""selected"": [""not applicable""]}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
dca14d7c-18f2-4dbc-863e-3e4e92db723b,a280c3de-0f38-4ebb-a643-21f33d01d9a6,0f0e253e-b973-4815-860d-a50bebf5a7b4,checkbox,"{""selected"": [""Windows desktop/ laptop""]}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
6dbf0201-f6e9-43b6-a37a-454b64bfe4ff,a280c3de-0f38-4ebb-a643-21f33d01d9a6,459d6801-0f14-4a1c-9c5d-0699e7d60c17,checkbox,"{""selected"": [""Chrome""]}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
fde7ae17-fca5-41bb-851a-558dab2e103d,a280c3de-0f38-4ebb-a643-21f33d01d9a6,7641ba4b-0135-4a86-acb8-be42459c0d8e,multi_choice,"{""selected"": ""Intermediate""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
ee2e8ab7-d974-4330-8cc0-c12b4a8758d4,a280c3de-0f38-4ebb-a643-21f33d01d9a6,0808b8bc-b3a9-489a-bd8e-4a143ec0567f,linear_scale,"{""value"": 4}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
8770d252-326e-4840-8d10-9bba596e9bb2,a280c3de-0f38-4ebb-a643-21f33d01d9a6,007db0ac-0107-42b0-98f8-2a5d18aa66fc,multi_choice,"{""selected"": ""I could complete all tasks with workarounds""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
7b090816-38c2-4766-8bb2-fbf94ecc823b,a280c3de-0f38-4ebb-a643-21f33d01d9a6,3e6f1deb-c1d7-4980-90aa-2d3aaf6522dd,linear_scale,"{""value"": 4}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
c4ca7159-5c9c-4803-ad3c-1cf443a7c396,a280c3de-0f38-4ebb-a643-21f33d01d9a6,a0109a3f-e8a7-4ddd-b146-73bd342a4b08,multi_choice,"{""selected"": ""Somewhat confident \u2013 I could manage but might need support or more time""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
1fc71404-36ba-499e-87dc-fce21c696d5a,a280c3de-0f38-4ebb-a643-21f33d01d9a6,6c0f292d-b924-4db4-a6c2-75c4b09758a7,multi_choice,"{""selected"": ""I could access and understand all the information I needed to make a decision""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
dab382b7-c84c-428f-aae4-3162bd4ac97f,a280c3de-0f38-4ebb-a643-21f33d01d9a6,5ddbde96-2209-492b-ba5c-f3f2e58682a5,linear_scale,"{""value"": 4}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5f96f4c2-fba7-470f-916c-d0edf39efc81,a280c3de-0f38-4ebb-a643-21f33d01d9a6,4fc55206-ca9e-4dc8-b7a3-fb7a44b36f3b,linear_scale,"{""value"": 1}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
6de3b265-26e5-4285-8056-5bacab14e417,a280c3de-0f38-4ebb-a643-21f33d01d9a6,772cf004-2752-4827-9557-f4e94aebf3bc,free_text,"{""text"": ""It was quite easy.""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5891661d-db8d-4b9b-8c35-a1cf6554bdfd,a280c3de-0f38-4ebb-a643-21f33d01d9a6,b4f6b2aa-a351-464a-b0ec-3579fd33cf84,linear_scale,"{""value"": 2}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
44a7f216-88b8-410f-a2fb-4a52b54f1c6c,a280c3de-0f38-4ebb-a643-21f33d01d9a6,263a5214-d1dc-4c5b-adf6-c955f4dbe81e,free_text,"{""text"": ""Apart from having to enrol twice it was quite easy and I don't think any improvement is necessary""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
ec379746-4da7-47a5-8196-526c9e27ffc6,a280c3de-0f38-4ebb-a643-21f33d01d9a6,ebb84aa5-d7be-4ae9-9424-6a6cc8960323,linear_scale,"{""value"": 4}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
75a18e62-b91c-4daf-a83a-1847590119c4,a280c3de-0f38-4ebb-a643-21f33d01d9a6,691291dc-43fa-4bc0-91e9-9204b50225e0,linear_scale,"{""value"": 4}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
02b82ace-6677-4945-bdb8-ee8e43fbc190,a280c3de-0f38-4ebb-a643-21f33d01d9a6,92405d1e-227a-4f19-8820-578c55bc24cb,linear_scale,"{""value"": 1}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
811e4b27-2c8d-457d-ac00-f0f6fca9ac56,a280c3de-0f38-4ebb-a643-21f33d01d9a6,d905057f-ba29-466c-a587-35f312904f2b,checkbox,"{""selected"": [""Accessible""]}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
83bf7337-ba1c-47f5-b8ab-96108ba65dc5,a280c3de-0f38-4ebb-a643-21f33d01d9a6,d6338a09-d31f-4c63-ae41-57d724bb9356,free_text,"{""text"": ""I liked it. I found set out more appealing than other uni websites I looked at""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
dbcf264c-98c4-46c4-823f-a569dfed402b,a280c3de-0f38-4ebb-a643-21f33d01d9a6,8a3ccd77-c886-4c31-b930-6840a3ad89f0,multi_choice,"{""selected"": ""Partly met my expectations \u2014 some areas worked well""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
99ecb984-90c5-4a50-ac9f-f0ed9c60e9e5,a280c3de-0f38-4ebb-a643-21f33d01d9a6,7717fc7b-96c2-491e-a480-e30ec72afd34,multi_choice,"{""selected"": ""Yes \u2013 but I still needed to read the descriptions""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
4090bb01-4a12-4161-97c4-ff2aa7aaa329,a280c3de-0f38-4ebb-a643-21f33d01d9a6,9d1ba8db-9715-418a-871e-8130895e3c0e,free_text,"{""text"": ""More information or details""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
ae3491d0-37f2-45a7-89cc-f1df699cb51e,a280c3de-0f38-4ebb-a643-21f33d01d9a6,5b873210-a5a4-41de-81d8-5cbec5a78816,free_text,"{""text"": ""It was an easy experience""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
87c06ef1-1023-4ba9-b28a-a3fb4c6b1f28,a280c3de-0f38-4ebb-a643-21f33d01d9a6,b5c7e6a5-d8f3-43be-99d6-4bd3167702cc,free_text,"{""text"": ""when I had already signed in then came back and my email and password was not recognised""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
7786ff2d-b68b-4da3-b83a-4bb5e7c9ac08,a280c3de-0f38-4ebb-a643-21f33d01d9a6,6bd164f6-b7d5-436f-8094-14013edb2870,free_text,"{""text"": ""For the most part the experience was good, however finding how to lodge an  issue was difficult. If there was a portal to this it should be more evident""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
7538d3a1-f881-41bd-abd8-c0a7a4bf1fcd,a280c3de-0f38-4ebb-a643-21f33d01d9a6,7352e47d-a7d6-4b7c-8906-bbe93de96875,checkbox,"{""selected"": [""Simpler more intuitive navigation""]}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
6a17befd-d003-4f75-8855-49cb9da9dbed,a280c3de-0f38-4ebb-a643-21f33d01d9a6,8735c77d-1313-4c17-97a7-a8016aab3194,free_text,"{""text"": ""Be more specific in what courses you offer. You shouldn't have to search as it limits what is available""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
ed0e8acd-09f7-49ea-9c3e-6f2434ee10a4,a280c3de-0f38-4ebb-a643-21f33d01d9a6,0c9b1a42-2180-4dea-a54c-aeca72abb341,free_text,"{""text"": ""Where the course I wanted was available, length of the course and cost""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
21d1bde9-e738-4dc0-af85-ed21238df565,a280c3de-0f38-4ebb-a643-21f33d01d9a6,35e64dd5-d4b7-487d-8b15-912bc43bdf97,multi_choice,"{""selected"": ""Comparing different course options and what each includes""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
d751e7f3-2eb1-48da-ad86-4f5e379a2e29,a280c3de-0f38-4ebb-a643-21f33d01d9a6,72dadf37-a8a0-4d3c-af11-88871e2ea778,checkbox,"{""selected"": [""Understanding entry requirements"", ""Knowing what documents or evidence are required"", ""Checking if specific providers or services are covered in my area"", ""Comparing different course options and what each includes"", ""Understanding the total cost"", ""Understanding payment options"", ""Having information written in plain English that is easy to understand"", ""Understanding if accommodation options near campus are available and accessible""]}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
85e59ce0-8b8e-453a-8284-2158fcf143f7,a280c3de-0f38-4ebb-a643-21f33d01d9a6,8e8ca633-7638-422f-8118-ce5bd93af7da,free_text,"{""text"": ""The last time I studied it was a different world ie prior to the internet""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
2d4b2ef7-e102-4eaf-968d-844c4121176b,a280c3de-0f38-4ebb-a643-21f33d01d9a6,283ce863-be25-4fc1-8805-92c97a4b2405,free_text,"{""text"": ""Once logged in after a few attempts it was ok""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
4e4c8288-1ea5-4df7-b67d-69cea1c4b9ba,05acfd40-8f61-4093-a056-2741059135ce,f8651e54-9484-4723-adff-7f8bbb5b8af7,checkbox,"{""selected"": [""Colour inversion"", ""Magnification"", ""Strong colour contrast""]}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
b76f56b4-e9bd-4a43-83e4-a53362a25bd8,05acfd40-8f61-4093-a056-2741059135ce,e610dc72-86cb-4f69-b5ab-603c2321e1d7,checkbox,"{""selected"": [""Built in magnification"", ""High contrast mode""]}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
f5a1a47d-d26e-4fd2-925e-3e6d02d6091e,05acfd40-8f61-4093-a056-2741059135ce,0f0e253e-b973-4815-860d-a50bebf5a7b4,checkbox,"{""selected"": [""Android phone""]}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
4ced0a19-c383-4104-87ce-4d6a9b2074d6,05acfd40-8f61-4093-a056-2741059135ce,459d6801-0f14-4a1c-9c5d-0699e7d60c17,checkbox,"{""selected"": [""Chrome""]}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
977e4815-906c-4cf0-bf3a-145b8ae9f27b,05acfd40-8f61-4093-a056-2741059135ce,7641ba4b-0135-4a86-acb8-be42459c0d8e,multi_choice,"{""selected"": ""Advanced""}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
31e3a111-146f-4476-a70a-d538cdac0058,05acfd40-8f61-4093-a056-2741059135ce,0808b8bc-b3a9-489a-bd8e-4a143ec0567f,linear_scale,"{""value"": 2}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
ea30a011-c477-4fe7-b261-8fbc04b6d6d1,a280c3de-0f38-4ebb-a643-21f33d01d9a6,a22b5134-726a-40a1-a3f2-19921b3e0b6a,multi_choice,"{""selected"": ""Prefer digital (with barriers)""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 13:18:56.746251+00:00
5c1e08f0-84e0-4254-b282-2e044dbcbe46,a280c3de-0f38-4ebb-a643-21f33d01d9a6,d59e130e-ec20-45cc-93a6-cfa677ab5277,multi_choice,"{""selected"": ""Google search""}",2026-02-22 16:15:07+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 13:19:15.543353+00:00
863a9450-f50f-4785-85f7-5d1a08aa9b9f,05acfd40-8f61-4093-a056-2741059135ce,d59e130e-ec20-45cc-93a6-cfa677ab5277,multi_choice,"{""selected"": ""Google search""}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 13:19:15.543353+00:00
72a6f702-dc72-4cc3-98f0-d2d5a6c0c0d9,05acfd40-8f61-4093-a056-2741059135ce,007db0ac-0107-42b0-98f8-2a5d18aa66fc,multi_choice,"{""selected"": ""I couldn't complete some tasks despite trying""}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
20993c2a-1cad-49d8-872b-a9a555d972e6,05acfd40-8f61-4093-a056-2741059135ce,3e6f1deb-c1d7-4980-90aa-2d3aaf6522dd,linear_scale,"{""value"": 2}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
ee274cc3-d442-48c5-86c5-2f2a147ef01c,05acfd40-8f61-4093-a056-2741059135ce,a0109a3f-e8a7-4ddd-b146-73bd342a4b08,multi_choice,"{""selected"": ""Somewhat confident \u2013 I could manage but might need support or more time""}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
77bfe474-254f-46ca-9231-ce3dc585d86a,05acfd40-8f61-4093-a056-2741059135ce,6c0f292d-b924-4db4-a6c2-75c4b09758a7,multi_choice,"{""selected"": ""I could access and understand the information I needed but the website felt uncomfortable or challenging to use""}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
7ceede9c-c94c-4733-9b34-2dc577807d21,05acfd40-8f61-4093-a056-2741059135ce,5ddbde96-2209-492b-ba5c-f3f2e58682a5,linear_scale,"{""value"": 2}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
2dc3014a-3d0f-4fec-8210-a70eed632bcb,05acfd40-8f61-4093-a056-2741059135ce,4fc55206-ca9e-4dc8-b7a3-fb7a44b36f3b,linear_scale,"{""value"": 4}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
76b0b69d-1bc7-4752-9e1a-50cb045a1d6e,05acfd40-8f61-4093-a056-2741059135ce,772cf004-2752-4827-9557-f4e94aebf3bc,free_text,"{""text"": ""finding the course wasnt difficult provided you had the exact information, if you spelt wrong or anything it wasnt helpful""}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
1a82a74b-07dc-46de-be55-eb75413be8a6,05acfd40-8f61-4093-a056-2741059135ce,b4f6b2aa-a351-464a-b0ec-3579fd33cf84,linear_scale,"{""value"": 2}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
47622290-03f5-4791-8772-a7a0aef37787,05acfd40-8f61-4093-a056-2741059135ce,263a5214-d1dc-4c5b-adf6-c955f4dbe81e,free_text,"{""text"": ""it felt cold clinicial and not really welcoming, the search and enrolment was intuitive and useful aslong as the info was exactly right. enrolment didnt take long from start to finish.""}",2026-02-22 22:26:22+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
